,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Day,Month,TotalTime,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,dep_timezone_Morning,dep_timezone_Afternoon,dep_timezone_Evening,arrival_timezone_Morning,arrival_timezone_Afternoon,arrival_timezone_Evening,Additional_Info_1 short layover,Additional_Info_2 long layover,Additional_Info_business class,Additional_Info_change airports,Additional_Info_in-flight meal not included,Additional_Info_no check-in baggage included,Additional_Info_red-eye flight
8520,1,14178,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,8.666666666666666,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8521,1,5636,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,5.416666666666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8522,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,2.9166666666666665,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8523,1,7480,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,20.916666666666668,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8524,1,14571,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,21.416666666666668,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8525,0,13999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8526,1,14151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,24.666666666666668,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8527,0,6121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2.8333333333333335,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8528,0,3543,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,24,5,2.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8529,2,10651,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,23.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8530,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,29.333333333333332,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8531,1,6582,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,5.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8532,2,15544,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,7.083333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8533,1,8574,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8534,0,4784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,3,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,1,6818,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,7.083333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8536,1,25735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,19.416666666666668,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8537,2,9483,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,29.583333333333332,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8538,2,10368,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,17.083333333333332,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8539,1,8073,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,12.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8540,0,4778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8541,1,13941,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,8.666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8542,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,6.083333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8543,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,13.333333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8544,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,5,2.4166666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8545,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,9.833333333333334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8546,2,8728,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,13.666666666666666,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8547,1,11467,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,18.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8548,1,15078,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,6.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8549,1,7198,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,6,8.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8550,1,8372,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10.666666666666666,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8551,1,7308,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,9.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8552,1,4414,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27,3,4.5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
8553,0,5224,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,2.5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8554,1,7832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3,10.416666666666666,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8555,0,6860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8556,1,15136,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,12.583333333333334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8557,1,5963,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,27.75,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
8558,2,8665,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,21.75,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8559,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,29.333333333333332,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8560,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,5,2.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8561,1,13377,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,15.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8562,2,16914,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8563,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,16.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8564,1,5386,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,4.666666666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8565,1,14388,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,7.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8566,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,13.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8567,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,10.583333333333334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8568,2,10368,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,17.083333333333332,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
8569,1,12767,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,27.833333333333332,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8570,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,13.416666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8571,1,7408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,6,13.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8572,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,11.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8573,1,8891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,15.083333333333334,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8574,1,5883,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,14.916666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8575,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,23.583333333333332,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
8576,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,23.583333333333332,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
8577,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,13.333333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8578,0,6297,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,3,2.4166666666666665,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8579,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,2.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8580,2,12383,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,8.333333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8581,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8582,1,12308,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,14.166666666666666,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8583,0,3384,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18,3,2.3333333333333335,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8584,1,9134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,7.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8585,1,7464,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,5.416666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8586,1,6093,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,4,9.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8587,1,15237,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,14.833333333333334,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8588,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,1.4166666666666667,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
8589,0,6934,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,5,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8590,1,13784,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,12.916666666666666,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8591,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,2.5833333333333335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8592,1,15898,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,6.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8593,2,11989,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,26.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8594,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,6,1.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8595,1,11098,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,14.083333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8596,1,6794,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8597,1,10844,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,12.166666666666666,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
8598,2,34608,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,3,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8599,0,6094,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,3.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8600,1,4565,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,5.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8601,3,10493,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,38.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8602,2,9653,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,23.5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8603,2,12305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,27.833333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8604,0,6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,5,2.75,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8605,1,9794,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15,5,6.583333333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8606,1,13377,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,5,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8607,1,12898,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,16.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8608,1,7155,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,7.833333333333333,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8609,1,13377,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24,6,10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8610,0,4668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,5,2.8333333333333335,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8611,1,8110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4.833333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8612,0,4544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8613,2,9653,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,26.583333333333332,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8614,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,9.833333333333334,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
8615,0,5969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,4,2.8333333333333335,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8616,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,4,1.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8617,1,14151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,6.583333333333333,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8618,1,13731,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,12.166666666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8619,1,15400,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,9.833333333333334,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8620,1,8066,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,25.333333333333332,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8621,2,21314,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,37.166666666666664,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8622,1,14069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11.666666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8623,0,2470,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,1.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8624,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,4,2.5833333333333335,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8625,1,9029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,7.083333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8626,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,2.5833333333333335,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8627,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,19.916666666666668,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8628,0,2754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24,3,1.4166666666666667,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8629,1,13364,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,11.083333333333334,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8630,1,6933,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,4.666666666666667,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8631,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,13.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8632,1,11200,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,7.583333333333333,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8633,0,3210,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,5,1.4166666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8634,0,8040,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,1.5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8635,2,10919,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,13.833333333333334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8636,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,8.583333333333334,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8637,0,4729,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,3.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8638,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,10.416666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8639,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,6,2.3333333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8640,2,10441,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,23.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8641,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,11.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8642,1,11467,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,18.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8643,0,7295,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2.25,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8644,0,3597,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5,2.25,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8645,1,7787,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,12.583333333333334,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8646,1,14871,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,14.333333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8647,0,3540,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,6,2.75,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8648,1,6442,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,15.666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8649,0,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,6,2.75,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8650,0,4409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,2.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8651,0,3850,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,5,2.3333333333333335,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8652,1,8018,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,24,6,9.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8653,1,11467,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,18.666666666666668,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8654,0,4668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,6,2.8333333333333335,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8655,2,13922,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,25.416666666666668,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8656,0,3625,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,5,1.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8657,0,5989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,2.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8658,0,4423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,2.8333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8659,0,9564,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,6,3.25,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8660,1,8529,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,25.75,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
8661,0,4145,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,2.5833333333333335,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8662,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,2.5833333333333335,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8663,1,6938,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8.166666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8664,1,14815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,23.666666666666668,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8665,1,15077,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,11.75,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
